gene	transcript	UniProt_id	mean_am_pathogenicity	mean_am_pathogenicity_bin	exp_lof	mean_phylop	mean_phylop_bin	oe_lof_upper	oe_lof_upper_bin	loeuf_low_powered
ZNF185	ENST00000370268	O15231	0.260928477664787	8	26.639	0.385574460029602	8	1.179	6	FALSE
C15orf39	ENST00000394987	Q6ZRI6	0.260924474118869	8	27.292	0.731886506080627	7	0.575	2	FALSE
BPIFB6	ENST00000349552	Q8NFQ5	0.26088382667041	8	23.855	1.36430549621582	5	1.268	6	FALSE
STIL	ENST00000360380	Q15468	0.26088037434452	8	51.124	1.62417149543762	4	0.356	1	FALSE
CD72	ENST00000259633	P21854	0.260866011860311	8	22.049	0.335291981697083	8	0.596	2	FALSE
PLEKHN1	ENST00000379410	Q494U1	0.26076159457967	8	31.069	-0.149594128131866	9	1.124	6	FALSE
PP2D1	ENST00000389050	A8MPX8	0.260740164626653	8	14.01	0.707706987857819	7	1.121	6	FALSE
SHBG	ENST00000380450	P04278	0.260713626748895	8	18.626	0.963522434234619	6	1.044	5	FALSE
IL4R	ENST00000395762	P24394	0.260580206095177	8	18.884	0.122536435723305	9	0.832	4	FALSE
RNF133	ENST00000340112	Q8WVZ7	0.260546776411148	8	10.574	1.24407887458801	5	0.866	4	FALSE
TEX11	ENST00000395889	Q8IYF3	0.260496286275342	8	37.057	1.34225845336914	5	0.08	0	FALSE
C3orf17	ENST00000314400	Q6NW34	0.260487822194913	8	25.061	0.585350453853607	7	0.97	5	FALSE
ADC	ENST00000373443	Q96A70	0.260433458617661	8	21.817	2.69792914390564	1	0.947	4	FALSE
TREML2	ENST00000483722	Q5T2D2	0.260417960021821	8	11.705	0.0354195386171341	9	1.717	8	FALSE
ZNF804A	ENST00000302277	Q7Z570	0.260358995374471	8	40.578	1.76867270469666	4	0.479	2	FALSE
AIM2	ENST00000368130	O14862	0.260332186639994	8	12.455	-0.0903751775622368	9	1.636	8	FALSE
TCTN2	ENST00000303372	Q96GX1	0.260257805236895	8	37.605	1.09675312042236	6	0.99	5	FALSE
LRRC34	ENST00000446859	Q8IZ02	0.260175285244694	8	20.705	1.4053145647049	5	0.998	5	FALSE
SP110	ENST00000358662	Q9HB58	0.260060718551897	8	39.154	0.132147625088692	9	0.921	4	FALSE
PLA2G4F	ENST00000397272	Q68DD2	0.260052205924656	8	48.149	0.802936792373657	7	1.152	6	FALSE
PLIN5	ENST00000381848	Q00G26	0.260040700421225	8	14.495	0.648087501525879	7	1.656	8	FALSE
AC002472.13	ENST00000442047	Q6ZQY2	0.260031211063129	8	15.869	1.25886678695679	5	1.826	9	FALSE
CCDC181	ENST00000367806	Q5TID7	0.259977436078051	8	26.663	1.82266223430634	4	1.09	5	FALSE
C12orf50	ENST00000298699	Q8NA57	0.259849951141864	8	28.77	2.13665461540222	3	0.803	4	FALSE
LETM2	ENST00000379957	Q2VYF4	0.259799093464972	8	25.741	2.31712222099304	2	1.535	7	FALSE
WDR87	ENST00000303868	Q6ZQQ6	0.25975515530119	8	52.801	0.389625281095505	8	0.943	4	FALSE
IGSF5	ENST00000380588	Q9NSI5	0.259711689848302	8	19.258	0.38444384932518	8	1.678	8	FALSE
CCER1	ENST00000358859	Q8TC90	0.259666490817858	8	14.7	0.674329817295074	7	1.068	5	FALSE
PI16	ENST00000373674	Q6UXB8	0.259658746805283	8	16.66	0.835338473320007	7	1.313	7	FALSE
MAP7D3	ENST00000316077	Q8IWC1	0.25962056721563	8	28.41	0.0537473000586033	9	0.981	5	FALSE
C8orf58	ENST00000289989	Q8NAV2	0.259584599015174	8	14.89	0.372000962495804	8	1.055	5	FALSE
ARMC2	ENST00000392644	Q8NEN0	0.25929347012481	8	36.77	1.64028739929199	4	0.79	4	FALSE
EXOC3L4	ENST00000380069	Q17RC7	0.259283561772235	8	25.982	0.172073274850845	8	0.981	5	FALSE
MORC1	ENST00000232603	Q86VD1	0.259231553141276	8	57.535	1.32619166374207	5	0.505	2	FALSE
MS4A2	ENST00000278888	Q01362	0.259201466857542	8	10.821	0.0607757680118084	9	1.733	8	FALSE
IFNGR1	ENST00000367739	P15260	0.259200081834213	8	16.921	0.152476862072945	8	0.7	3	FALSE
ZP2	ENST00000574002	Q05996	0.259154884893712	8	36.555	1.00281667709351	6	0.73	3	FALSE
EXO5	ENST00000296380	Q9H790	0.259047518459256	8	10.023	0.912365853786469	6	1.433	7	FALSE
TINF2	ENST00000267415	Q9BSI4	0.258996642206281	8	23.404	0.853610217571259	7	0.671	3	FALSE
FASTKD1	ENST00000453153	Q53R41	0.258968664423878	8	39.63	1.46089291572571	5	1.371	7	FALSE
STXBP4	ENST00000376352	Q6ZWJ1	0.258932812028603	8	32.028	0.404327750205994	8	1.09	5	FALSE
KIAA0226L	ENST00000389908	Q9H714	0.258875087270233	8	30.218	0.831847846508026	7	1.27	6	FALSE
TANK	ENST00000392749	Q92844	0.258851499631463	8	19.179	1.86589646339417	3	0.404	1	FALSE
IFI44	ENST00000370747	Q8TCB0	0.258817987668935	8	20.978	0.493824064731598	8	1.496	7	FALSE
CCDC180	ENST00000529487	Q9P1Z9	0.258783017934877	8	98.275	0.858488917350769	7	0.925	4	FALSE
SH3D19	ENST00000409252	Q5HYK7	0.258774610632242	8	39.749	1.7892017364502	4	0.611	2	FALSE
CEACAM8	ENST00000244336	P31997	0.258724728992234	8	16.115	-0.0316269062459469	9	1.206	6	FALSE
OLR1	ENST00000309539	P78380	0.258675362059375	8	14.874	0.281317591667175	8	0.796	4	FALSE
MRPS31	ENST00000323563	Q92665	0.258654837439219	8	19.435	1.53662645816803	4	0.873	4	FALSE
ARMCX4	ENST00000423738	Q5H9R4	0.258646468858754	8	38.746	0.336975485086441	8	0.122	0	FALSE
PKHD1	ENST00000371117	P08F94	0.258624333837849	8	184.4	1.28748345375061	5	0.681	3	FALSE
C21orf58	ENST00000291691	P58505	0.258617362817684	8	14.812	0.0589062124490738	9	1.695	8	FALSE
RMI1	ENST00000325875	Q9H9A7	0.258549804514686	8	21.129	1.37297594547272	5	0.92	4	FALSE
CCDC157	ENST00000338306	Q569K6	0.258529256222367	8	31.263	1.33652818202972	5	1.375	7	FALSE
FAM124B	ENST00000409685	Q9H5Z6	0.258509780088146	8	12.053	1.01706659793854	6	1.302	6	FALSE
PLEKHS1	ENST00000369310	Q5SXH7	0.25849874290862	8	24.628	0.690599262714386	7	1.647	8	FALSE
CD180	ENST00000256447	Q99467	0.258487273759901	8	15.828	0.627778768539429	7	0.992	5	FALSE
ZP4	ENST00000366570	Q12836	0.258318258633039	8	29.206	0.882830500602722	6	1.314	7	FALSE
HEG1	ENST00000311127	Q9ULI3	0.258220162119882	8	52.747	0.561939120292664	7	0.573	2	FALSE
CEP72	ENST00000264935	Q9P209	0.258184727837403	8	29.221	0.608272135257721	7	1.353	7	FALSE
SLAMF1	ENST00000302035	Q13291	0.258155591866203	8	14.814	0.228266209363937	8	0.799	4	FALSE
SERPINB2	ENST00000299502	P05120	0.25811427706169	8	16.617	1.35800468921661	5	1.53	7	FALSE
KRT74	ENST00000305620	Q7RTS7	0.25807904782562	8	18.29	0.674090027809143	7	1.583	8	FALSE
KIF20B	ENST00000371728	Q96Q89	0.258060917425618	8	97.982	1.90651547908783	3	0.68	3	FALSE
HEATR4	ENST00000334988	Q86WZ0	0.257957238903859	8	48.932	1.07627534866333	6	1.202	6	FALSE
COBL	ENST00000265136	O75128	0.25794226898444	8	44.06	0.892194271087646	6	0.469	2	FALSE
SPATA7	ENST00000393545	Q9P0W8	0.257899383004711	8	27.333	1.20336902141571	5	1.149	6	FALSE
PRX	ENST00000324001	Q9BXM0	0.257838399933635	8	37.852	0.486007392406464	8	0.984	5	FALSE
GPR151	ENST00000311104	Q8TDV0	0.257820861220594	8	12.885	1.13942718505859	6	1.502	7	FALSE
C12orf42	ENST00000378113	Q96LP6	0.257815160013471	8	10.115	0.672204911708832	7	1.856	9	FALSE
CCDC24	ENST00000372318	Q8N4L8	0.257708376343096	8	13.267	0.405544847249985	8	1.461	7	FALSE
SLC9C1	ENST00000305815	Q4G0N8	0.257638508834121	8	57.691	1.03860640525818	6	0.765	3	FALSE
CDH16	ENST00000299752	O75309	0.257544129769146	8	38.874	1.31482481956482	5	1.281	6	FALSE
RAB11FIP1	ENST00000330843	Q6WKZ4	0.257528852457818	8	36.252	0.627401351928711	7	0.867	4	FALSE
SCAF11	ENST00000369367	Q99590	0.257491616943819	8	61.472	1.5609142780304	4	0.193	0	FALSE
TNFRSF10A	ENST00000221132	O00220	0.257470216484297	8	19.374	-0.291264653205872	9	1.557	8	FALSE
SHROOM3	ENST00000296043	Q8TF72	0.257432679380215	8	65.64	1.01499843597412	6	0.352	1	FALSE
SHARPIN	ENST00000398712	Q9H0F6	0.257390630252357	8	17.328	0.852566063404083	7	0.979	5	FALSE
MS4A3	ENST00000278865	Q96HJ5	0.257360893185283	8	10.263	0.108126081526279	9	1.401	7	FALSE
ASZ1	ENST00000284629	Q8WWH4	0.257255522006881	8	26.521	2.14683532714844	3	0.961	5	FALSE
RTKN2	ENST00000373789	Q8IZC4	0.257230265062322	8	35.81	1.18689930438995	6	1.04	5	FALSE
TMC5	ENST00000542583	Q6UXY8	0.257199054590386	8	50.092	1.14663136005402	6	0.604	2	FALSE
TIGD6	ENST00000515406	Q17RP2	0.257089282697151	8	14.019	0.536790430545807	8	1.21	6	FALSE
HAVCR2	ENST00000307851	Q8TDQ0	0.257029263640026	8	10.677	0.27031472325325	8	0.857	4	FALSE
IMPG2	ENST00000193391	Q9BZV3	0.257028141378883	8	56.505	1.13800978660583	6	0.72	3	FALSE
POTEH	ENST00000343518	Q6S545	0.257004055362885	8	13.591	0.691787421703339	7	1.673	8	FALSE
NCR1	ENST00000291890	O76036	0.256989012122007	8	16.688	0.0611711330711842	9	1.454	7	FALSE
MROH7	ENST00000421030	Q68CQ1	0.256956944085976	8	57.771	1.13171672821045	6	0.979	5	FALSE
MEFV	ENST00000219596	O15553	0.256851871830547	8	30.917	0.37891685962677	8	1.129	6	FALSE
TCTN3	ENST00000371217	Q6NUS6	0.25678303066714	8	30.204	1.25224184989929	5	1.04	5	FALSE
IGSF10	ENST00000282466	Q6WRI0	0.256686015464022	8	71.662	1.53794825077057	4	1.238	6	FALSE
CEP57L1	ENST00000359793	Q8IYX8	0.256681231480153	8	25.847	1.34298717975616	5	0.94	4	FALSE
GPR156	ENST00000464295	Q8NFN8	0.25666356639699	8	31.499	1.23909652233124	5	1.034	5	FALSE
SIGLEC14	ENST00000360844	Q08ET2	0.256649210920119	8	14.823	-0.124748893082142	9	0.887	4	FALSE
CREB3L4	ENST00000368603	Q8TEY5	0.256602950979875	8	17.85	1.54573225975037	4	1.02	5	FALSE
CR1L	ENST00000508064	Q2VPA4	0.256587000483661	8	29.318	0.280784040689468	8	1.619	8	FALSE
CAPS2	ENST00000409445	Q9BXY5	0.256527341053493	8	36.649	1.43159854412079	5	1.297	6	FALSE
TAGAP	ENST00000367066	Q8N103	0.25647211669264	8	14.931	1.08173656463623	6	0.422	1	FALSE
AZI1	ENST00000269392	Q9UPN4	0.256378002128877	8	58.154	1.75822842121124	4	0.778	3	FALSE
CCDC87	ENST00000333861	Q9NVE4	0.256361775351191	8	21.516	0.679960191249847	7	1.405	7	FALSE
PTPN18	ENST00000175756	Q99952	0.256349736646438	8	27.119	0.304740309715271	8	0.984	5	FALSE
SCNN1D	ENST00000379116	P51172	0.256335417936502	8	36.37	-0.0679665505886078	9	1.586	8	FALSE
CSF2RB	ENST00000403662	P32927	0.256248862285557	8	32.706	0.0973101109266281	9	0.441	1	FALSE
KNSTRN	ENST00000249776	Q9Y448	0.256137702965088	8	19.823	0.77911376953125	7	0.981	5	FALSE
TP53I13	ENST00000301057	Q8NBR0	0.256119749275074	8	17.046	0.696758925914764	7	0.921	4	FALSE
ZWINT	ENST00000395405	O95229	0.256092214136994	8	18.807	0.275657474994659	8	1.355	7	FALSE
NIN	ENST00000382041	Q8N4C6	0.256088145084455	8	110.93	2.07807302474976	3	0.429	1	FALSE
MFSD7	ENST00000404286	Q6UXD7	0.256087140795052	8	19.312	0.963331818580627	6	1.726	8	FALSE
RSPH4A	ENST00000229554	Q5TD94	0.255873290518658	8	32.195	1.7970187664032	4	0.939	4	FALSE
MAP4	ENST00000360240	P27816	0.255854202394845	8	41.418	1.19609522819519	6	0.349	1	FALSE
KRT72	ENST00000293745	Q14CN4	0.255832780506674	8	20.187	1.32626700401306	5	1.322	7	FALSE
SLC9C2	ENST00000367714	Q5TAH2	0.255738760244692	8	58.076	1.00920498371124	6	0.46	2	FALSE
IQCB1	ENST00000310864	Q15051	0.25567978039925	8	38.937	1.78731739521027	4	0.897	4	FALSE
MDM1	ENST00000303145	Q8TC05	0.255536895566968	8	37.828	1.60096991062164	4	0.892	4	FALSE
PDZK1	ENST00000344770	Q5T2W1	0.255378107196288	8	11.727	1.74531722068787	4	1.714	8	FALSE
C1orf109	ENST00000464085	Q9NX04	0.255302211996494	8	12.126	1.09390318393707	6	1.396	7	FALSE
RPAP2	ENST00000610020	Q8IXW5	0.255279233702521	8	31.546	0.345623552799225	8	0.77	3	FALSE
LEPR	ENST00000349533	P48357	0.255180431902526	8	55.258	0.867408454418182	7	0.284	0	FALSE
CENPO	ENST00000260662	Q9BU64	0.25509427917945	8	17.818	0.611722648143768	7	1.296	6	FALSE
PRUNE2	ENST00000376718	Q8WUY3	0.255013174570478	8	106.83	1.26128005981445	5	0.717	3	FALSE
GJA9	ENST00000360786	P57773	0.255005413903866	8	16.264	1.65081107616425	4	1.561	8	FALSE
C17orf53	ENST00000319977	Q8N3J3	0.254949866614039	8	27.57	1.03403675556183	6	1.054	5	FALSE
CCDC125	ENST00000396499	Q86Z20	0.254948751827341	8	25.997	0.809633195400238	7	1.027	5	FALSE
C5orf42	ENST00000425232	Q9H799	0.254901039457457	8	146.21	1.51548719406128	4	0.674	3	FALSE
PER2	ENST00000254657	O15055	0.254851885084018	8	52.51	1.40003550052643	5	0.347	1	FALSE
NMI	ENST00000243346	Q13287	0.254785895429533	8	15.155	0.999915361404419	6	1.119	6	FALSE
LRRN4	ENST00000378858	Q8WUT4	0.254767096007789	8	17.259	0.719576179981232	7	1.338	7	FALSE
CTD-3088G3.8	ENST00000598234	M0QZD8	0.254673390560961	8	26.371	0.678940534591675	7	1.455	7	FALSE
TRIM77	ENST00000398290	I1YAP6	0.254664748204779	8	11.968	-0.179275691509247	9	1.311	7	FALSE
DSN1	ENST00000373750	Q9H410	0.254614903114753	8	20.617	0.715287983417511	7	1.062	5	FALSE
UBXN11	ENST00000374222	Q5T124	0.254608663457981	8	28.525	1.13515663146973	6	1.142	6	FALSE
LRRC19	ENST00000380055	Q9H756	0.254566663502286	8	13.178	0.634933352470398	7	1.777	8	FALSE
GEN1	ENST00000381254	Q17RS7	0.254358391292107	8	41.571	0.615695536136627	7	0.951	5	FALSE
C12orf56	ENST00000543942	Q8IXR9	0.254316940278232	8	25.944	0.658316969871521	7	1.39	7	FALSE
DCSTAMP	ENST00000297581	Q9H295	0.25430876618496	8	15.755	1.13395953178406	6	1.156	6	FALSE
CREB3	ENST00000353704	O43889	0.254292159534385	8	16.8	0.99320387840271	6	1.01	5	FALSE
CCDC64B	ENST00000389347	A1A5D9	0.254280271250254	8	27.03	0.846961379051208	7	1.119	6	FALSE
IFLTD1	ENST00000282881	Q8N9Z9	0.254195922548959	8	21.909	0.525671720504761	8	1.272	6	FALSE
ENO4	ENST00000341276	A6NNW6	0.254167214935918	8	24.917	1.30986797809601	5	1.023	5	FALSE
TKTL2	ENST00000280605	Q9H0I9	0.254084097193486	8	17.627	1.99810028076172	3	1.172	6	FALSE
SOHLH1	ENST00000298466	Q5JUK2	0.254040368752208	8	14.835	-0.348789632320404	9	0.886	4	FALSE
YAE1D1	ENST00000223273	Q9NRH1	0.253960849533145	8	10.939	1.46351909637451	5	1.082	5	FALSE
MRPS7	ENST00000245539	Q9Y2R9	0.253912651703707	8	10.542	2.15274930000305	3	1.123	6	FALSE
TBX22	ENST00000373294	Q9Y458	0.253843429838907	8	15.989	1.98680531978607	3	0.297	1	FALSE
TNIP3	ENST00000057513	Q96KP6	0.253764126279704	8	24.166	0.504402577877045	8	0.753	3	FALSE
MSLN	ENST00000382862	Q13421	0.253702310194942	8	31.429	-0.378608703613281	9	1.476	7	FALSE
ZMAT1	ENST00000372782	Q5H9K5	0.253688793268927	8	18.512	1.01200819015503	6	0.78	3	FALSE
FAM216A	ENST00000377673	Q8WUB2	0.253671414483746	8	14.626	1.23651683330536	5	0.719	3	FALSE
C1RL	ENST00000266542	Q9NZP8	0.25353622391509	8	18.936	0.508538544178009	8	1.156	6	FALSE
CD207	ENST00000410009	Q9UJ71	0.253535912862523	8	13.115	0.328192889690399	8	1.292	6	FALSE
PDILT	ENST00000302451	Q8N807	0.25341749201294	8	24.239	1.14271748065948	6	0.802	4	FALSE
HTR3C	ENST00000318351	Q8WXA8	0.25325712375497	8	18.151	0.968127071857452	6	1.339	7	FALSE
RP11-542P2.1	ENST00000511113	A6NG13	0.253184581331246	8	13.861	0.821290254592896	7	1.223	6	FALSE
CEP63	ENST00000337090	Q96MT8	0.253112503818078	8	39.463	0.843383848667145	7	1.262	6	FALSE
TTC21A	ENST00000431162	Q8NDW8	0.253031118850442	8	69.125	2.88038444519043	1	0.883	4	FALSE
CCDC151	ENST00000356392	A5D8V7	0.252983971578885	8	32.394	0.523682117462158	8	1.114	5	FALSE
HAVCR1	ENST00000339252	Q96D42	0.252895402695408	8	14.414	-0.0122308908030391	9	1.263	6	FALSE
CLEC7A	ENST00000304084	Q9BXN2	0.252850806988013	8	11.117	0.476592898368835	8	1.876	9	FALSE
ULBP1	ENST00000229708	Q9BZM6	0.252850023871685	8	11.078	-0.281312048435211	9	1.52	7	FALSE
KANSL1L	ENST00000281772	A0AUZ9	0.252832119121284	8	51.789	1.86493337154388	3	0.352	1	FALSE
LSP1	ENST00000311604	P33241	0.252791150729915	8	20.052	0.404072970151901	8	0.908	4	FALSE
CEP192	ENST00000506447	Q8TEP8	0.252785350188969	8	118.01	1.77928125858307	4	0.602	2	FALSE
HR	ENST00000381418	O43593	0.252696045197727	8	55.583	1.03232228755951	6	0.628	3	FALSE
BRDT	ENST00000402388	Q58F21	0.252664391773464	8	47.829	2.19947814941406	3	0.657	3	FALSE
KIAA1009	ENST00000403245	Q5TB80	0.252643731816844	8	64.789	1.83646130561829	4	0.977	5	FALSE
HAUS7	ENST00000370211	Q99871	0.252640987635122	8	13.612	0.284288316965103	8	0.22	0	FALSE
EYS	ENST00000370621	Q5T1H1	0.252610241336799	8	120.35	1.34169030189514	5	0.837	4	FALSE
TUFT1	ENST00000368849	Q9NNX1	0.252516939277127	8	25.592	0.969245910644531	6	0.711	3	FALSE
IL5RA	ENST00000256452	Q01344	0.252472730491263	8	21.89	0.63815039396286	7	1.055	5	FALSE
AGT	ENST00000366667	P01019	0.252347642841737	8	13.425	0.693881332874298	7	1.445	7	FALSE
CCDC37	ENST00000352312	Q494V2	0.252332948943305	8	35.64	1.2533665895462	5	1.142	6	FALSE
GPKOW	ENST00000156109	Q92917	0.25231453860421	8	16.007	1.59411513805389	4	0.187	0	FALSE
TRIM40	ENST00000376724	Q6P9F5	0.252276902816429	8	11.86	0.0733295008540154	9	1.903	9	FALSE
ISM2	ENST00000342219	Q6H9L7	0.252264235878481	8	23.623	1.09254586696625	6	1.18	6	FALSE
CD226	ENST00000280200	Q15762	0.252234149127707	8	15.061	0.0587504617869854	9	0.698	3	FALSE
MKKS	ENST00000399054	Q9NPJ1	0.252149081604547	8	17.966	2.05277919769287	3	1.285	6	FALSE
EFCAB12	ENST00000326085	Q6NXP0	0.252130393848707	8	24.626	0.378628432750702	8	0.79	4	FALSE
FAM132A	ENST00000330388	Q5T7M4	0.252112570800108	8	10.895	0.606109082698822	7	1.64	8	FALSE
KRT84	ENST00000257951	Q9NSB2	0.252061111183252	9	22.269	1.64461433887482	4	1.145	6	FALSE
EPS8L3	ENST00000361965	Q8TE67	0.252056684926415	9	40.791	1.05145001411438	6	0.913	4	FALSE
SFI1	ENST00000400288	A8K8P3	0.251950288170977	9	89.636	0.961741745471954	6	1.014	5	FALSE
FAM98C	ENST00000252530	Q17RN3	0.25187601084762	9	14.425	0.999836325645447	6	1.347	7	FALSE
SPAG8	ENST00000396638	Q99932	0.251853389599448	9	20.58	0.45733916759491	8	1.181	6	FALSE
C12orf54	ENST00000548364	Q6X4T0	0.251839114160704	9	11.63	0.545387446880341	7	1.552	8	FALSE
C7orf72	ENST00000297001	A4D263	0.251686957642567	9	15.965	0.727394461631775	7	1.294	6	FALSE
MTIF3	ENST00000405591	Q9H2K0	0.251649345546875	9	10.349	1.39327096939087	5	1.612	8	FALSE
NLRP14	ENST00000299481	Q86W24	0.251636814652114	9	40.777	0.880857765674591	6	1.525	7	FALSE
NOLC1	ENST00000605788	Q14978	0.251605566275021	9	34.35	1.2152419090271	5	0.602	2	FALSE
CEACAM1	ENST00000161559	P13688	0.251567882479809	9	22.139	0.128031209111214	9	0.709	3	FALSE
CYLC2	ENST00000487798	Q14093	0.251497129579275	9	10.108	0.167808085680008	8	1.421	7	FALSE
CEP89	ENST00000305768	Q96ST8	0.251459039223679	9	42.566	0.640663504600525	7	1.223	6	FALSE
CEP152	ENST00000380950	O94986	0.251369793036177	9	84.952	1.72370183467865	4	0.824	4	FALSE
POLR2M	ENST00000299638	P0CAP2	0.251303890980667	9	14.425	0.535853683948517	8	0.729	3	FALSE
PTCHD3	ENST00000438700	Q3KNS1	0.25099224774077	9	21.323	0.985310912132263	6	1.196	6	FALSE
TRDN	ENST00000334268	Q13061	0.250965019750561	9	49.575	1.05377423763275	6	1.028	5	FALSE
ANKRD33	ENST00000301190	Q7Z3H0	0.250949171316583	9	15.627	0.963157176971436	6	1.875	9	FALSE
RRP1B	ENST00000340648	Q14684	0.250941852263262	9	37.334	0.421830296516418	8	0.778	3	FALSE
NACA	ENST00000454682	E9PAV3	0.250859009847467	9	35.547	0.567779421806335	7	0.581	2	FALSE
IMPG1	ENST00000369950	Q17R60	0.250844321003265	9	40.961	1.31162881851196	5	1.354	7	FALSE
CLEC14A	ENST00000342213	Q86T13	0.250802643816283	9	12.551	0.659384429454803	7	1.251	6	FALSE
CEACAM5	ENST00000405816	P06731	0.250801101562194	9	28.199	-0.100252762436867	9	0.989	5	FALSE
EVPL	ENST00000301607	Q92817	0.25073452357557	9	90.396	2.36584973335266	2	0.749	3	FALSE
NCR2	ENST00000373089	O95944	0.25069414025536	9	12.631	-0.301925331354141	9	1.438	7	FALSE
CETP	ENST00000200676	P11597	0.250682991413725	9	29.42	0.822567105293274	7	1.499	7	FALSE
AC074212.3	ENST00000457052	C9JSJ3	0.250680506041453	9	22.344	0.366008371114731	8	0.646	3	FALSE
C5orf45	ENST00000292586	Q6NTE8	0.250577525166167	9	12.432	0.411715716123581	8	1.262	6	FALSE
GPRASP2	ENST00000332262	Q96D09	0.250559191663457	9	17.647	0.868874430656433	7	0.269	0	FALSE
CLEC12A	ENST00000304361	Q5QGZ9	0.250550473903419	9	11.06	0.0279627069830894	9	1.303	6	FALSE
LRIT2	ENST00000372113	A6NDA9	0.250452281120889	9	13.215	1.075554728508	6	1.554	8	FALSE
BPIFA3	ENST00000375454	Q9BQP9	0.250419343940118	9	13.983	0.619660198688507	7	1.767	8	FALSE
RNF168	ENST00000318037	Q8IYW5	0.250356239445039	9	26.218	0.570252299308777	7	1.198	6	FALSE
MRO	ENST00000428869	Q9BYG7	0.250267681918363	9	13.566	0.698181569576263	7	1.25	6	FALSE
TACC3	ENST00000313288	Q9Y6A5	0.250201291302376	9	36.079	0.663994610309601	7	0.707	3	FALSE
CD1D	ENST00000368171	P15813	0.250158760481056	9	19.529	-0.0361744314432144	9	0.996	5	FALSE
TMPRSS11B	ENST00000332644	Q86T26	0.250140593998814	9	19.695	0.489173531532288	8	1.747	8	FALSE
FBXO43	ENST00000428847	Q4G163	0.250096088458983	9	24.029	1.36037039756775	5	0.809	4	FALSE
FANCC	ENST00000375305	Q00597	0.249848104024084	9	32.348	0.521410465240479	8	1.043	5	FALSE
CCDC63	ENST00000308208	Q8NA47	0.249840923937149	9	30.548	0.983313858509064	6	1.294	6	FALSE
NLRP5	ENST00000390649	P59047	0.249783887643083	9	49.756	0.0272447932511568	9	0.795	4	FALSE
AKAP11	ENST00000025301	Q9UKA4	0.249742154871057	9	64.707	1.76486563682556	4	0.3	1	FALSE
FETUB	ENST00000265029	Q9UGM5	0.249697999059614	9	14.182	0.221222549676895	8	1.37	7	FALSE
CSF1	ENST00000369802	P09603	0.249683636231439	9	20.951	0.781796276569366	7	0.226	0	FALSE
IFI44L	ENST00000370751	Q53G44	0.249678559836292	9	17.556	0.152104824781418	8	1.517	7	FALSE
PRAMEF1	ENST00000332296	O95521	0.249653892973391	9	10.402	-0.507018029689789	9	1.879	9	FALSE
PLIN4	ENST00000301286	Q96Q06	0.249496348306268	9	19.603	-0.832955956459045	9	1.597	8	FALSE
CX3CL1	ENST00000006053	P78423	0.249466254877961	9	11.558	0.222078233957291	8	0.545	2	FALSE
TEX9	ENST00000352903	Q8N6V9	0.249429536543261	9	25.833	2.14422821998596	3	1.573	8	FALSE
MTUS1	ENST00000262102	Q9ULD2	0.249298691557648	9	51.88	1.128293633461	6	0.695	3	FALSE
RPGR	ENST00000339363	Q92834	0.249160264038218	9	30.821	1.36067926883698	5	0.341	1	FALSE
PLIN3	ENST00000221957	O60664	0.249132201972261	9	17.686	0.912974894046783	6	1.169	6	FALSE
TREML4	ENST00000341495	Q6UXN2	0.249077159760449	9	11.273	-0.214492738246918	9	1.76	8	FALSE
FAM92B	ENST00000539556	Q6ZTR7	0.249070250396889	9	16.136	0.871809363365173	7	1.43	7	FALSE
ARHGAP40	ENST00000373345	Q5TG30	0.249033265489955	9	28.43	1.26964950561523	5	0.812	4	FALSE
DNHD1	ENST00000527990	Q96M86	0.249031687697472	9	208.99	1.11542999744415	6	0.807	4	FALSE
HHLA1	ENST00000414222	C9JL84	0.2490278561874	9	27.565	0.317604392766953	8	1.097	5	FALSE
HAUS1	ENST00000282058	Q96CS2	0.24898108964081	9	15.883	1.82879757881165	4	1.301	6	FALSE
BBS12	ENST00000314218	Q6ZW61	0.248948854427883	9	22.722	1.2546546459198	5	0.963	5	FALSE
IL27RA	ENST00000263379	Q6UWB1	0.248898173372827	9	37.365	0.388010889291763	8	0.903	4	FALSE
TLR10	ENST00000508334	Q9BXR5	0.248872169607987	9	25.122	1.21461319923401	5	1.015	5	FALSE
MYO18B	ENST00000335473	Q8IUG5	0.248826840399652	9	119.43	1.73662281036377	4	0.715	3	FALSE
EMB	ENST00000303221	Q6PCB8	0.248755753947386	9	17.132	0.365080207586288	8	1.486	7	FALSE
CDHR3	ENST00000317716	Q6ZTQ4	0.248702521754022	9	38.242	0.707067310810089	7	1.273	6	FALSE
FHDC1	ENST00000260008	Q9C0D6	0.248589269760793	9	37.435	1.23181092739105	5	0.585	2	FALSE
PPP1R15B	ENST00000367188	Q5SWA1	0.248536149884362	9	23.38	0.756430506706238	7	0.507	2	FALSE
C1orf167	ENST00000433342	Q5SNV9	0.248457959883785	9	67.588	0.0524400435388088	9	1.052	5	FALSE
PSG5	ENST00000342951	Q15238	0.248398684370266	9	18.215	-0.245129853487015	9	1.898	9	FALSE
PYHIN1	ENST00000368140	Q6K0P9	0.248396903000645	9	19.539	-0.500772058963776	9	1.244	6	FALSE
CNTRL	ENST00000238341	Q7Z7A1	0.248383978609233	9	134.81	2.32075333595276	2	0.892	4	FALSE
ZSWIM2	ENST00000295131	Q8NEG5	0.248283243862713	9	27.074	1.17763078212738	6	1.247	6	FALSE
